rating,review,location,cleaned_text,char_len,word_len,sentiment_label,sentiment_score,rating_num
3.0,"ER ROOM ONLY REVIEW: Unless you need stitches or are having a very very severe emergency please bring a book, crafts, iPad, DVD player etc...and get ready to wait a very long time. On the flip side, they offer free wifi! Please parents: bring something for your kids to keep them busy and occupied. Also, bring lots of sanitary wipes for the filthy seating. I do however like the staff that I have encountered and they all seem friendly enough.",Houston Methodist Willowbrook Hospital,er room only review unless you need stitches or are having a very very severe emergency please bring a book crafts ipad dvd player etc and get ready to wait a very long time on the flip side they offer free wifi please parents bring something for your kids to keep them busy and occupied also bring lots of sanitary wipes for the filthy seating i do however like the staff that i have encountered and they all seem friendly enough,444,81,POSITIVE,0.05222222222222222,3.0
5.0,"Cut my finger in half making an apple pie. Went &, only had to wait five minutes to be seen. Both nurses and doctors were very friendly. I couldn't have imagined it going any better",Houston Methodist Willowbrook Hospital,cut my finger in half making an apple pie went only had to wait five minutes to be seen both nurses and doctors were very friendly i couldn t have imagined it going any better,181,35,POSITIVE,0.20520833333333335,5.0
4.0,"Nice and clean and newly renovated!  Had my baby boy here during Thanksgiving 2012 and lots of helpful folks working there.  The nurses that took care of me were wonderful and always made sure I had what I needed.  Could not have been in better hands.  The Women and Children Pavilion is definitely state of the art and just feels that you can have your baby there knowing how clean and new it looks and not worry about some drab old hospital feel.  :),I was told the food in the cafeteria was good according to my hubby who ate a few meals there during my stay.  ,Thank you!",Houston Methodist Willowbrook Hospital,nice and clean and newly renovated had my baby boy here during thanksgiving and lots of helpful folks working there the nurses that took care of me were wonderful and always made sure i had what i needed could not have been in better hands the women and children pavilion is definitely state of the art and just feels that you can have your baby there knowing how clean and new it looks and not worry about some drab old hospital feel i was told the food in the cafeteria was good according to my hubby who ate a few meals there during my stay thank you,575,107,POSITIVE,0.3505050505050505,4.0
4.0,"My mother was admitted there last Friday through emergency due to having problems with her heart. Overall, based on her perspective and mine, the nurses were phenomenal! They had Really good bedside manners, very attentive to your needs and really fit right on in with the family. However, one of the cardiologists, Dr. Vivek were VERY rude. Actually, he was quite the opposite of what the nurses were. He was condescending, unprofessional and lacked any bedside manners. He blew off the nurses and our request to meet with him about my mom's specific situation, and his attitude was as if we were not supposed to ask questions. ,Overall, this hospital seems like a good place to be when you're ill. It's scenic with their garden and humanless playing piano in the front to welcome you. There are many quiet areas to wait in, and the parking is free! The food is not bad either, and they even have their own Starbucks inside, but beware of the slow lady they have working there; seems she's been with Methodist since they first opened. ;)",Houston Methodist Willowbrook Hospital,my mother was admitted there last friday through emergency due to having problems with her heart overall based on her perspective and mine the nurses were phenomenal they had really good bedside manners very attentive to your needs and really fit right on in with the family however one of the cardiologists dr vivek were very rude actually he was quite the opposite of what the nurses were he was condescending unprofessional and lacked any bedside manners he blew off the nurses and our request to meet with him about my mom s specific situation and his attitude was as if we were not supposed to ask questions overall this hospital seems like a good place to be when you re ill it s scenic with their garden and humanless playing piano in the front to welcome you there are many quiet areas to wait in and the parking is free the food is not bad either and they even have their own starbucks inside but beware of the slow lady they have working there seems she s been with methodist since they first opened,1038,185,POSITIVE,0.20394409937888194,4.0
5.0,"My wife just had surgery here, actually just released on Tuesday afternoon from being there since Friday (8/22).  I really don't know how to express my appreciation for this hospital and it's Angels.  From registration to surgery to nurses to signing release forms....everything and everyone was very helpful.  We were treated as a part of their family, made sure my wife was comfortable at all times, even I was asked if I needed anything every time!  And I wasn't even the patient!  My wife and I were also very very pleased with our Urologlist, Dr. Thomas Hoang.  Every morning he would come in to let us know what he wanted for us and what his thoughts were on the healing process.  Outstanding performances from our Doctor, Nurses and the whole hospital crew!",Houston Methodist Willowbrook Hospital,my wife just had surgery here actually just released on tuesday afternoon from being there since friday i really don t know how to express my appreciation for this hospital and it s angels from registration to surgery to nurses to signing release forms everything and everyone was very helpful we were treated as a part of their family made sure my wife was comfortable at all times even i was asked if i needed anything every time and i wasn t even the patient my wife and i were also very very pleased with our urologlist dr thomas hoang every morning he would come in to let us know what he wanted for us and what his thoughts were on the healing process outstanding performances from our doctor nurses and the whole hospital crew,764,135,POSITIVE,0.33125000000000004,5.0
4.0,"Needed to attend the Sports Therapy Section for my son...,... injuries aside, everything went well here. The staff is always helpful and always willing to help you do what is needed to get processed into appointments, help you during them, and get you out of there when you need to.,  This is the same therapists that will help you recover and any of your local sports figures from the: Rockets, Texans, Astros, or Dynamo.,  Good place to heal and get stronger, and a good place to know you are taken care of.",Houston Methodist Willowbrook Hospital,needed to attend the sports therapy section for my son injuries aside everything went well here the staff is always helpful and always willing to help you do what is needed to get processed into appointments help you during them and get you out of there when you need to this is the same therapists that will help you recover and any of your local sports figures from the rockets texans astros or dynamo good place to heal and get stronger and a good place to know you are taken care of,509,92,POSITIVE,0.32999999999999996,4.0
3.0,"Security? Security?,So, my cousin had baby #4 here and I stopped by to visit. The baby area is super confusing and there is a lack of security...anywhere in the building. ,The pluses are the nurses in the delivery/baby area are super nice and attentive. Her room was a good size and confortable enough. My cousin said she was happy with the experience and this is the 3rd baby she has had here.,Back to security, after putting in a few day visiting, her friend Ruth and I left around 11:30 pm. There was no one in the front of the buiding, and the theory is once you exit, you can't come back in unless you go through the ER. But the part they don't tell you is that someone will prob let you in. Which is how her friend Ruth got in after 9 pm. I think there should be more visible security. Just saying....,Overall it was an ok experience, it is a hospital. Keep in mind, that my review is based on being a visitor and not an actual patient :)",Houston Methodist Willowbrook Hospital,security security so my cousin had baby here and i stopped by to visit the baby area is super confusing and there is a lack of security anywhere in the building the pluses are the nurses in the delivery baby area are super nice and attentive her room was a good size and confortable enough my cousin said she was happy with the experience and this is the rd baby she has had here back to security after putting in a few day visiting her friend ruth and i left around pm there was no one in the front of the buiding and the theory is once you exit you can t come back in unless you go through the er but the part they don t tell you is that someone will prob let you in which is how her friend ruth got in after pm i think there should be more visible security just saying overall it was an ok experience it is a hospital keep in mind that my review is based on being a visitor and not an actual patient,944,184,POSITIVE,0.22916666666666663,3.0
5.0,"Nice and clean hospital. Doctors and nurses are all very nice and caring. I had both of my boys at this hospital and they took good care of us. ,Call me crazy but I actually like hospital food here!!! ,I've been to the ER twice. Both times I was here all day but they took care of me and I felt better after I left.",Houston Methodist Willowbrook Hospital,nice and clean hospital doctors and nurses are all very nice and caring i had both of my boys at this hospital and they took good care of us call me crazy but i actually like hospital food here i ve been to the er twice both times i was here all day but they took care of me and i felt better after i left,315,66,POSITIVE,0.2933333333333333,5.0
5.0,Had a MRI on my hip. Go in and out fast. I had to take my ring off during MRI. Nurse took it and didn't steal it. Staff was nice and prompt.  Schupp sports medicine dr fantastic.,Houston Methodist Willowbrook Hospital,had a mri on my hip go in and out fast i had to take my ring off during mri nurse took it and didn t steal it staff was nice and prompt schupp sports medicine dr fantastic,178,38,POSITIVE,0.4000000000000001,5.0
4.0,The Women Center is very amazing!,Houston Methodist Willowbrook Hospital,the women center is very amazing,33,6,POSITIVE,0.3400000000000001,4.0
5.0,"I love how friendly and helpful everyone is in this hospital. WiFi service works well down some of the hallways where services cannot connect. Cafe was delicious and very reasonably priced.,There is a sort of energy about this place I absolutely love and admire when my family seeks treatment here.",Houston Methodist Sugar Land Hospital,i love how friendly and helpful everyone is in this hospital wifi service works well down some of the hallways where services cannot connect cafe was delicious and very reasonably priced there is a sort of energy about this place i absolutely love and admire when my family seeks treatment here,298,51,POSITIVE,0.4132407407407408,5.0
1.0,"Went in yesterday for dehydration from the flu while pregnant. The first nurse that put in the IV needle told me I was going to feel a feel a prick. I wasn't worried as needles do not scare me nor hurt me, but for some reason this time it was actually very painful and I said something to her. She just looked at me and said ""oh"" I then mentioned my throat has been severely sore for a week, the nurse looked in my throat and told me she didn't see any puss so she didn't take a swab to test for strep. Sure enough that night while I'm sleeping I'm struggling to pass air through my airway. I go to my trusted Methodist in Katy and immediately they took at swab for strep and was very confused why the hospital yesterday didn't run a test. My tonsils were swollen, my uvula was swollen, and my lymph nodes were swollen. I felt like all of this could've been avoided if the nurse wasn't being lazy at Sugarland. My current ob delivers at the Methodist in sugarland but I will switch ob to not deliver here and to deliver my second child at the Methodist in Katy. Also my arm is bruised where the IV needle was. Thanks.",Houston Methodist Sugar Land Hospital,went in yesterday for dehydration from the flu while pregnant the first nurse that put in the iv needle told me i was going to feel a feel a prick i wasn t worried as needles do not scare me nor hurt me but for some reason this time it was actually very painful and i said something to her she just looked at me and said oh i then mentioned my throat has been severely sore for a week the nurse looked in my throat and told me she didn t see any puss so she didn t take a swab to test for strep sure enough that night while i m sleeping i m struggling to pass air through my airway i go to my trusted methodist in katy and immediately they took at swab for strep and was very confused why the hospital yesterday didn t run a test my tonsils were swollen my uvula was swollen and my lymph nodes were swollen i felt like all of this could ve been avoided if the nurse wasn t being lazy at sugarland my current ob delivers at the methodist in sugarland but i will switch ob to not deliver here and to deliver my second child at the methodist in katy also my arm is bruised where the iv needle was thanks,1117,225,NEUTRAL,0.0,1.0
4.0,"A friend of mine was here having her baby girl a couple of weeks ago and I was in the labor and delivery room helping with delivering the baby, where I had a good 10+ hours worth of experience with the superior patient service.  Why was I part of the baby delivery?! Oh well, thanks to the husband/ father's a bad fear of blood! Lol.  Anyways.....So, everyone working in and around the hospital, from front desk receptionists and security officers, to nurses and physicians, was friendly, helpful, professional and accommodating, and everywhere seemed clean and highly sanitized. The hospital building was huge and the patient rooms were pretty spacious. Food service was not bad at all!  The meals were served promptly in big portions, looked all colorful (with lots of veggie) and nutritious, and tasted fully legit (just a tad bland) according to the new mom.  The hospital's food service team must have been working hard to drive away the stereotype of nasty hospital food! muahahaa.  The gift shop located right by the front entrance was such a cute lil' place to shop at!! The stuffed animals, the baby corsages, OMG all were adorbs!  Gladly, the new mom and the newborn were discharged 2 days after the baby's birth, going home all healthy and happy.  And now, I am a new Godmom! Yay!",Houston Methodist Sugar Land Hospital,a friend of mine was here having her baby girl a couple of weeks ago and i was in the labor and delivery room helping with delivering the baby where i had a good hours worth of experience with the superior patient service why was i part of the baby delivery oh well thanks to the husband father s a bad fear of blood lol anyways so everyone working in and around the hospital from front desk receptionists and security officers to nurses and physicians was friendly helpful professional and accommodating and everywhere seemed clean and highly sanitized the hospital building was huge and the patient rooms were pretty spacious food service was not bad at all the meals were served promptly in big portions looked all colorful with lots of veggie and nutritious and tasted fully legit just a tad bland according to the new mom the hospital s food service team must have been working hard to drive away the stereotype of nasty hospital food muahahaa the gift shop located right by the front entrance was such a cute lil place to shop at the stuffed animals the baby corsages omg all were adorbs gladly the new mom and the newborn were discharged days after the baby s birth going home all healthy and happy and now i am a new godmom yay,1291,225,POSITIVE,0.21622735289401956,4.0
5.0,"This is very first hospital stay experience but I was very impressed. I've been in the medical industry and have done clinical rotations in many many hospitals so I'm very familiar with it...but I've never been an actual patient until now. I visited Methodist for a tour months ago and was impressed with their fast and friendly service and standards. Nice huge birthing suites. New hospital so very clean and beautiful. Highly recommend staff by my Ob Gyn who actually has rights to memorial Herman too but prefers here. I was induced here and every single person was pure sweetness, friendly, helpful and fast. From the nurses to the housekeeping staff, they made sure I was comfortable and happy. I was well taken care of 24 hrs a day (I had complications during and after birth) & I couldn't have been more confident of the staff to care for me & my little family. I highly recommend this hospital to everyone. I was here tues-fri and didn't want to leave! It was kind of like a hotel. There's also a Starbucks on site. Room service food is pretty decent but again very friendly. 2 thumbs up Sugar Land Methodist!!",Houston Methodist Sugar Land Hospital,this is very first hospital stay experience but i was very impressed i ve been in the medical industry and have done clinical rotations in many many hospitals so i m very familiar with it but i ve never been an actual patient until now i visited methodist for a tour months ago and was impressed with their fast and friendly service and standards nice huge birthing suites new hospital so very clean and beautiful highly recommend staff by my ob gyn who actually has rights to memorial herman too but prefers here i was induced here and every single person was pure sweetness friendly helpful and fast from the nurses to the housekeeping staff they made sure i was comfortable and happy i was well taken care of hrs a day i had complications during and after birth i couldn t have been more confident of the staff to care for me my little family i highly recommend this hospital to everyone i was here tues fri and didn t want to leave it was kind of like a hotel there s also a starbucks on site room service food is pretty decent but again very friendly thumbs up sugar land methodist,1118,203,POSITIVE,0.37203294101731604,5.0
5.0,"I was refered by Urgent , the ER. They made admitting efficient as possible. Rearranging beds to fit me in. I landed in cardiac floor. I'm not a cardiac patient but this was a fab room. I got a very unexpected diagnosis of a neural sheath tumor. I'm a closet smoker.not good. ,But the nursing staff and in particular Joanne (sp) tolerated me. Even amusing me...they were very professional even when i wasn't., The only complaint i have...the vending machine in ER lobby does not accept $5 bills as it claims. You are reduced to the cardiac menu. Which really is pretty good. ,Upside... they actually remind you to order if you're medicated and forget. johanne paid that close of attention. Its a lovely facility but at the end of the day when you get stunning news i hope youre at Methodist sugar land...4th fl ask for room 409 and joanne! She deserves the Daisey award.,Please excuse editing",Houston Methodist Sugar Land Hospital,i was refered by urgent the er they made admitting efficient as possible rearranging beds to fit me in i landed in cardiac floor i m not a cardiac patient but this was a fab room i got a very unexpected diagnosis of a neural sheath tumor i m a closet smoker not good but the nursing staff and in particular joanne sp tolerated me even amusing me they were very professional even when i wasn t the only complaint i have the vending machine in er lobby does not accept bills as it claims you are reduced to the cardiac menu which really is pretty good upside they actually remind you to order if you re medicated and forget johanne paid that close of attention its a lovely facility but at the end of the day when you get stunning news i hope youre at methodist sugar land th fl ask for room and joanne she deserves the daisey award please excuse editing,892,164,POSITIVE,0.14453703703703702,5.0
1.0,The most terrible customer service I have ever received in a medical setting. The pre registration team is rude and utterly incompetent. I had an imaging appointment scheduled. They cancel it without consulting me. The gentleman performing the registration had no idea what he was doing and put me on the phone with an extremely rude woman who cannot explain to me without being completely rude and raising her voice why I cannot have my imaging done. Shame on you for treating your patients this way.,Houston Methodist Sugar Land Hospital,the most terrible customer service i have ever received in a medical setting the pre registration team is rude and utterly incompetent i had an imaging appointment scheduled they cancel it without consulting me the gentleman performing the registration had no idea what he was doing and put me on the phone with an extremely rude woman who cannot explain to me without being completely rude and raising her voice why i cannot have my imaging done shame on you for treating your patients this way,501,86,NEGATIVE,0.25,1.0
5.0,"I initially took my father to Memorial Hermann Southwest and even though my father was in a lot of pain, they made him wait for a little over an hour which I think was BS especially since the staff thought could be experiencing a minor stroke. Running out of patience, we decided to go to the ER at Methodist and from that moment on, Methodist will be the first choice for my family medical emergencies!,As soon as we got to Methodist, the staff brought him in right away and started taking his vitals, blood tests, and ordered for a CT scan. Because it could potentially be a minor stroke, they immediately admitted him that same evening to keep close monitor on his condition.,From the minute we arrived to the minute we left, we were provided with world class services -- exceptionally excellent -- caring doctor, to nurses, to assistants, to staff members. We truly appreciate what you all have done for my father and his stay at Methodist.,Given that it's a hospital and certain things (such as medications) that was needed wasn't readily available so it extended his stay time, however, they were apologetic and made sure my father was as comfortable as possible.,On the last night of his stay he had a nurse by the name of Nanaya M. and she was very detailed with his medications explaining what its purpose and helped us understand his condition. She was always smiling and sparkling conversations which to me makes everyone that was on edge feeling a little at ease. She is the true definition of customer service and if anyone is lucky enough to have her as your RN, it will make your hospital stay just that much better.,All in all, I would definitely recommend my friends and family to Methodist in Sugar Land.",Houston Methodist Sugar Land Hospital,i initially took my father to memorial hermann southwest and even though my father was in a lot of pain they made him wait for a little over an hour which i think was bs especially since the staff thought could be experiencing a minor stroke running out of patience we decided to go to the er at methodist and from that moment on methodist will be the first choice for my family medical emergencies as soon as we got to methodist the staff brought him in right away and started taking his vitals blood tests and ordered for a ct scan because it could potentially be a minor stroke they immediately admitted him that same evening to keep close monitor on his condition from the minute we arrived to the minute we left we were provided with world class services exceptionally excellent caring doctor to nurses to assistants to staff members we truly appreciate what you all have done for my father and his stay at methodist given that it s a hospital and certain things such as medications that was needed wasn t readily available so it extended his stay time however they were apologetic and made sure my father was as comfortable as possible on the last night of his stay he had a nurse by the name of nanaya m and she was very detailed with his medications explaining what its purpose and helped us understand his condition she was always smiling and sparkling conversations which to me makes everyone that was on edge feeling a little at ease she is the true definition of customer service and if anyone is lucky enough to have her as your rn it will make your hospital stay just that much better all in all i would definitely recommend my friends and family to methodist in sugar land,1722,309,POSITIVE,0.17113333333333333,5.0
2.0,"The more I go to this hospital the less I like it!! From them abandoning me during my delivery and giving me ZERO breastfeeding guidance and advice, to getting charged a  $10 late fee for a breast pump, when the agreement clearly says that if you don't return it, they'll presume you want it another month and charge your card another month, up to 3 months.,So I figured they'd charge me another month (which is what I wanted).  They called and told me they needed my credit card information to charge me another month, i went in, they charged me the two months PLUS a 2 day late fee!!! Furious! ,The more I use this hospital, the less happy I am with it.  Let's also not forget the administrative nightmare every damn time you call or attend.  They all want the EXACT same information, EVERY time - surely you have it after the first 200 trips?????? ,Methodist is also markedly more expensive than Memorial Hermann - if your insurance covers it, go down the freeway a bit - much better experience!!",Houston Methodist Sugar Land Hospital,the more i go to this hospital the less i like it from them abandoning me during my delivery and giving me zero breastfeeding guidance and advice to getting charged a late fee for a breast pump when the agreement clearly says that if you don t return it they ll presume you want it another month and charge your card another month up to months so i figured they d charge me another month which is what i wanted they called and told me they needed my credit card information to charge me another month i went in they charged me the two months plus a day late fee furious the more i use this hospital the less happy i am with it let s also not forget the administrative nightmare every damn time you call or attend they all want the exact same information every time surely you have it after the first trips methodist is also markedly more expensive than memorial hermann if your insurance covers it go down the freeway a bit much better experience,999,179,POSITIVE,0.14444444444444446,2.0
5.0,Love it close to home. Great docs.  Great cafeteria. A place where any top doc would love to practice medicine. They have a gym for employees.  Volunteer services help when your lost or need a wheelchair ride.  They have tons of expansion going on at this hospital.  Both my kids were born here and we loved the service my wife got and she would not want to deliver in any other maternity ward.  They have a gift shop next to the Sweetwater pavilion entrance where you can purchase a gift for a loved one who is ill.,Houston Methodist Sugar Land Hospital,love it close to home great docs great cafeteria a place where any top doc would love to practice medicine they have a gym for employees volunteer services help when your lost or need a wheelchair ride they have tons of expansion going on at this hospital both my kids were born here and we loved the service my wife got and she would not want to deliver in any other maternity ward they have a gift shop next to the sweetwater pavilion entrance where you can purchase a gift for a loved one who is ill,516,97,POSITIVE,0.3875,5.0
2.0,"The Breast Center sent me a letter stating that my mammogram showed I needed further evaluation. I never got the mammogram!!!!  I refused it in fact. I did get a breast ultrasound and got the results from that in the same letter. At the time of my ultrasound, Dr. Phillips (radiologist) asked me about refusing the mammogram, I told him I got a thermogram (noninvasive, procedure that looks for hot spots) he laughed, yes he laughed. I also see a breast specialist to take care of my high risk status. I felt angry that my personal choice was not respected. I called Maria, head of the Breast Center and she was very nice. She looked into my complaints and she talked to Dr. Phillips. She called and apologized for  Dr. Phillips. I guess he was too busy to apologize himself.  ,The letter bothers me as it appeared to be computer generated, with the default being the patient has as problem. I am sure I am not the only one getting alarming false reports.,My trust in traditional medicine just took a major hit. ,I refused the mammogram based on the fact that exposure to radiation increases the risk of cancer and regularly using radiation to look for cancer is crazy as it harms many women while helping some.",Houston Methodist Sugar Land Hospital,the breast center sent me a letter stating that my mammogram showed i needed further evaluation i never got the mammogram i refused it in fact i did get a breast ultrasound and got the results from that in the same letter at the time of my ultrasound dr phillips radiologist asked me about refusing the mammogram i told him i got a thermogram noninvasive procedure that looks for hot spots he laughed yes he laughed i also see a breast specialist to take care of my high risk status i felt angry that my personal choice was not respected i called maria head of the breast center and she was very nice she looked into my complaints and she talked to dr phillips she called and apologized for dr phillips i guess he was too busy to apologize himself the letter bothers me as it appeared to be computer generated with the default being the patient has as problem i am sure i am not the only one getting alarming false reports my trust in traditional medicine just took a major hit i refused the mammogram based on the fact that exposure to radiation increases the risk of cancer and regularly using radiation to look for cancer is crazy as it harms many women while helping some,1211,218,POSITIVE,0.09297619047619043,2.0
5.0,I just got discharged from a 4 day stay. I was brought here due to a urgent care visit for severe stomach pain. This turned into something that one of the Physicians here actually caught. I had the procedure and was treated wonderfully by the staff here. The nursing staff was absolutely amazing very attentive and professional. My room was huge very clean.  This is my families hospital and I  so Thankful my condition was caught it been undetected for months.,Houston Methodist Sugar Land Hospital,i just got discharged from a day stay i was brought here due to a urgent care visit for severe stomach pain this turned into something that one of the physicians here actually caught i had the procedure and was treated wonderfully by the staff here the nursing staff was absolutely amazing very attentive and professional my room was huge very clean this is my families hospital and i so thankful my condition was caught it been undetected for months,461,80,POSITIVE,0.37145833333333333,5.0
1.0,"Poor service and skill level. Not one nurse could place an IV in me the 5 days I was there. Respiratory attempted an ABG and gave me thrombopheblitis.  If you need real medical go to Medical Center!! Only positive was Dr. Shah with pulmonary, he is knowledgeable and very nice!!",Houston Methodist Sugar Land Hospital,poor service and skill level not one nurse could place an iv in me the days i was there respiratory attempted an abg and gave me thrombopheblitis if you need real medical go to medical center only positive was dr shah with pulmonary he is knowledgeable and very nice,278,49,POSITIVE,0.07246753246753247,1.0
1.0,"Here, we have another healthcare organization pulling one over on their patients.,When I visit with the doctor my assumption is when I pay my co pay, I am fulfilling my financial obligation for that visit.,No so. This organization is fine with tacking on charges I had no idea I would be paying for. The doctor not the lab person mentioned anything about supplemental charges. Typical healthcare swindlers.",Houston Methodist Sugar Land Hospital,here we have another healthcare organization pulling one over on their patients when i visit with the doctor my assumption is when i pay my co pay i am fulfilling my financial obligation for that visit no so this organization is fine with tacking on charges i had no idea i would be paying for the doctor not the lab person mentioned anything about supplemental charges typical healthcare swindlers,406,69,POSITIVE,0.08333333333333333,1.0
1.0,"Please do not take this towards the intake staff, but the doctor I had, was horrific. I went in with back pain, (which I do have a spinal fusion) but also diarrhea and vomiting for 9 days... the doctor barely took any time with me, gave me a shot for the pain, sent me on my way. I took the script he'd given me to my pharmacy that night, and found out the medication the doctor gave me would cause a seizure with the medicine I am already on.... Thank God for my pharmacist. I could have died really. The next night I ended up back in the ER, but chose a better one, and in 15 minutes they gave me 2L of iv fluids due to how dehydrated I was... the night before the doctor who prescribed me a dangerous med that could have caused a seizure didn't even ask if I needed any fluids... Forget Katy, if it's serious, Methodist Medical Center... It's farther, but they have a specialist of every department on call 24/7 and it could be the care that could save you're life...",Houston Methodist West Hospital,please do not take this towards the intake staff but the doctor i had was horrific i went in with back pain which i do have a spinal fusion but also diarrhea and vomiting for days the doctor barely took any time with me gave me a shot for the pain sent me on my way i took the script he d given me to my pharmacy that night and found out the medication the doctor gave me would cause a seizure with the medicine i am already on thank god for my pharmacist i could have died really the next night i ended up back in the er but chose a better one and in minutes they gave me l of iv fluids due to how dehydrated i was the night before the doctor who prescribed me a dangerous med that could have caused a seizure didn t even ask if i needed any fluids forget katy if it s serious methodist medical center it s farther but they have a specialist of every department on call and it could be the care that could save you re life,970,190,NEGATIVE,0.11736111111111112,1.0
1.0,"The emergency room here at this hospital is a joke.,I was having a miscarriage and came to the ER on a weekday. ,The front office staff were so busy arguing about what to eat for lunch, that they hardly paid any attention to the physical and mental state I was in. ,Once I was admitted into a room, the phlebotomist came by to draw my blood, and she was completely rude and inconsiderate. ,My veins are small, so she had a bit of a struggle. Once she stuck the needle in, she began to dig so deeply into my arm that I even began to cry. She obviously didn't care, and continued to dig it deeper, to where she just gave up, took the needle out and inserted it into a different area on my arm. ,Once the blood was flowing in, she began to squeeze my upper arm and I don't even know what happened, but blood squirted all over the floor, bed and my gown. She didn't even bother to clean me up at all or apologize and left.,I literally looked like I murdered someone.,I was sent in for an ultrasound and once I was admitted back, I was left alone for HOURS.,No one came to check on me or ask how I was doing. ,About 4 hours later, a nurse came in and said I was getting discharged?! Wtfreak? She said my HCG levels were still doubling from the last time I saw my obgyn (she spoke with my obgyn earlier ""supposedly"") and said I can leave. ,I left with dried blood all over my arm and in excruciating pain. I ended up miscarrying the baby that evening. ,I've heard good things about their labor and delivery, but their ER is trash. Worst experience ever. ,Save yourself the trouble and go somewhere else.",Houston Methodist West Hospital,the emergency room here at this hospital is a joke i was having a miscarriage and came to the er on a weekday the front office staff were so busy arguing about what to eat for lunch that they hardly paid any attention to the physical and mental state i was in once i was admitted into a room the phlebotomist came by to draw my blood and she was completely rude and inconsiderate my veins are small so she had a bit of a struggle once she stuck the needle in she began to dig so deeply into my arm that i even began to cry she obviously didn t care and continued to dig it deeper to where she just gave up took the needle out and inserted it into a different area on my arm once the blood was flowing in she began to squeeze my upper arm and i don t even know what happened but blood squirted all over the floor bed and my gown she didn t even bother to clean me up at all or apologize and left i literally looked like i murdered someone i was sent in for an ultrasound and once i was admitted back i was left alone for hours no one came to check on me or ask how i was doing about hours later a nurse came in and said i was getting discharged wtfreak she said my hcg levels were still doubling from the last time i saw my obgyn she spoke with my obgyn earlier supposedly and said i can leave i left with dried blood all over my arm and in excruciating pain i ended up miscarrying the baby that evening i ve heard good things about their labor and delivery but their er is trash worst experience ever save yourself the trouble and go somewhere else,1597,313,NEGATIVE,0.05340909090909091,1.0
5.0,"We delivered our son here a few weeks ago and I want to say that this is a WORLD CLASS birthing center.  The care was impeccable, I felt like I was at a hotel, not a hospital.  I delivered our first son here in 2012 and it was good then, but now I can tell the improvements made are great.,They strongly encourage breastfeeding, they listen, they continually care about managing pain and needs.  I remember one night I was bawling at 2 am because I was struggling to nurse when the nurse came to check in on me, she brought me cookies and ice cream and then helped me get my son to latch; that's above and beyond in my book.,We are blessed to have such a center of excellence in birthing in the Katy Community.",Houston Methodist West Hospital,we delivered our son here a few weeks ago and i want to say that this is a world class birthing center the care was impeccable i felt like i was at a hotel not a hospital i delivered our first son here in and it was good then but now i can tell the improvements made are great they strongly encourage breastfeeding they listen they continually care about managing pain and needs i remember one night i was bawling at am because i was struggling to nurse when the nurse came to check in on me she brought me cookies and ice cream and then helped me get my son to latch that s above and beyond in my book we are blessed to have such a center of excellence in birthing in the katy community,710,137,POSITIVE,0.25333333333333335,5.0
5.0,"This is an awesome ER and Hospital, fast registration and provider was in the room really quick.",Houston Methodist West Hospital,this is an awesome er and hospital fast registration and provider was in the room really quick,96,17,POSITIVE,0.5111111111111111,5.0
4.0,"Took my dad to the ER three times over the last 10 days. The wait times were 15 minutes, 1 minute and 4 minutes respectively. Registration was fast. The only negative about registration is that the information keyed in at the front desk is pretty much ignored by the nursing staff. They ask for everything again. History. Meds. Pain level. Current symptoms. One nurse said the computer systems were not tied together.,The nursing staff was for the most part very professional. There were two exceptions. But there always are. ,We were admitted on one occasion through the ER and that was quick and painless. No additional paperwork. There was a lack of communication with the surgeon, who was supposed to meet with us and explain the options. That didn't happen until moments before the surgery the next morning. ,This is my dad's go to hospital and for good reason.",Houston Methodist West Hospital,took my dad to the er three times over the last days the wait times were minutes minute and minutes respectively registration was fast the only negative about registration is that the information keyed in at the front desk is pretty much ignored by the nursing staff they ask for everything again history meds pain level current symptoms one nurse said the computer systems were not tied together the nursing staff was for the most part very professional there were two exceptions but there always are we were admitted on one occasion through the er and that was quick and painless no additional paperwork there was a lack of communication with the surgeon who was supposed to meet with us and explain the options that didn t happen until moments before the surgery the next morning this is my dad s go to hospital and for good reason,866,148,POSITIVE,0.1548717948717949,4.0
5.0,Excellent facility. It looks very luxurious.  I actually call it the Bentley of hospitals here in Houston.  The staff was very attentive when my mother came in from a car accident. She was seen rather quickly and the staff was very professional and detailed. I'm very happy with the clean and safe practices that were used.,Houston Methodist West Hospital,excellent facility it looks very luxurious i actually call it the bentley of hospitals here in houston the staff was very attentive when my mother came in from a car accident she was seen rather quickly and the staff was very professional and detailed i m very happy with the clean and safe practices that were used,323,57,POSITIVE,0.44499999999999995,5.0
